epoch,accuracy,loss,val_accuracy,val_loss
128,0.981436014175415,0.09785183519124985,0.9747899174690247,0.10930797457695007
129,0.982509970664978,0.09802419692277908,0.9595111012458801,0.1644449532032013
130,0.9817428588867188,0.09747099876403809,0.9618028998374939,0.15191029012203217
131,0.9860386848449707,0.08192508667707443,0.9740259647369385,0.12093400210142136
132,0.9845044612884521,0.0890728235244751,0.9801375269889832,0.09886732697486877
133,0.98680579662323,0.07749859988689423,0.9747899174690247,0.1192600280046463
134,0.9815894365310669,0.0983676090836525,0.9755538702011108,0.11809346079826355
135,0.9861921072006226,0.08129611611366272,0.9816653728485107,0.09118574112653732
136,0.9883399605751038,0.07409633696079254,0.9831932783126831,0.09359312802553177
137,0.9831236600875854,0.08560741692781448,0.9258976578712463,0.26972347497940063
138,0.9834305047988892,0.09213456511497498,0.9770817160606384,0.10456648468971252
139,0.9871125817298889,0.0771607831120491,0.96562260389328,0.1656714528799057
140,0.9834305047988892,0.08808981627225876,0.9717341661453247,0.12413237988948822
141,0.9881865382194519,0.07444059103727341,0.9488158822059631,0.2107982039451599
142,0.9880331158638,0.0771474540233612,0.9197860956192017,0.3464199900627136
143,0.9884933829307556,0.06940431147813797,0.96562260389328,0.13659347593784332
144,0.9874194264411926,0.07672488689422607,0.9747899174690247,0.1109626367688179
145,0.9866523742675781,0.08049896359443665,0.9809014797210693,0.1087043508887291
146,0.9874194264411926,0.07485102117061615,0.9633308053016663,0.16049088537693024
147,0.9907947182655334,0.06508075445890427,0.9770817160606384,0.09797629714012146
148,0.9845044612884521,0.0783291757106781,0.979373574256897,0.10656566917896271
149,0.9888002276420593,0.06873146444559097,0.9839572310447693,0.08707750588655472
150,0.9854249954223633,0.07920843362808228,0.9503437876701355,0.18738065659999847
151,0.9884933829307556,0.07056809216737747,0.9633308053016663,0.16265615820884705
152,0.989107072353363,0.07059189677238464,0.9327731132507324,0.26831725239753723
153,0.9886468052864075,0.07189039140939713,0.9786096215248108,0.09563249349594116
154,0.9911015629768372,0.06398505717515945,0.9839572310447693,0.08549747616052628
155,0.9888002276420593,0.0653967335820198,0.9809014797210693,0.07577230781316757
156,0.9874194264411926,0.07022607326507568,0.9747899174690247,0.11250586062669754
157,0.9909481406211853,0.06309954822063446,0.9717341661453247,0.10275404900312424
158,0.9897207617759705,0.06520774215459824,0.9503437876701355,0.20001667737960815
159,0.9911015629768372,0.06488759815692902,0.958747148513794,0.15648409724235535
160,0.9892604947090149,0.06732828170061111,0.9747899174690247,0.10492994636297226
161,0.9884933829307556,0.06862892210483551,0.9732620120048523,0.11488140374422073
162,0.9903344511985779,0.06471807509660721,0.9877769351005554,0.07334788143634796
163,0.9894139170646667,0.06546561419963837,0.9824293255805969,0.0758526548743248
164,0.9881865382194519,0.06894192099571228,0.9625668525695801,0.1740899384021759
165,0.9883399605751038,0.06759900599718094,0.9885408878326416,0.06850069016218185
166,0.9911015629768372,0.06125319004058838,0.9854850769042969,0.08308374136686325
167,0.9892604947090149,0.06551115214824677,0.9381207227706909,0.24329690635204315
168,0.9884933829307556,0.06426166743040085,0.9839572310447693,0.08361787348985672
169,0.9924823641777039,0.05513867735862732,0.9755538702011108,0.11110599339008331
170,0.9927892088890076,0.05225272849202156,0.958747148513794,0.18232665956020355
171,0.9881865382194519,0.06692375987768173,0.9747899174690247,0.13315236568450928
172,0.9906412959098816,0.060228463262319565,0.9717341661453247,0.13181249797344208
173,0.9886468052864075,0.0664566308259964,0.9709702134132385,0.10887115448713303
174,0.9907947182655334,0.05850541964173317,0.8021390438079834,1.0163297653198242
175,0.9914084076881409,0.05511186271905899,0.9732620120048523,0.1311798244714737
176,0.9880331158638,0.06881391257047653,0.9862490296363831,0.07358939200639725
177,0.9911015629768372,0.05356714874505997,0.96867835521698,0.13607849180698395
178,0.9924823641777039,0.053738731890916824,0.9618028998374939,0.1672700047492981
179,0.9915618300437927,0.05816468223929405,0.944996178150177,0.23207750916481018
