epoch,accuracy,loss,val_accuracy,val_loss
157,0.98680579662323,0.07884247601032257,0.9847211837768555,0.08323783427476883
158,0.9888002276420593,0.06579387933015823,0.9809014797210693,0.09978168457746506
159,0.990181028842926,0.06335218250751495,0.9778456687927246,0.11193432658910751
160,0.9888002276420593,0.07284723222255707,0.9900687336921692,0.0611860416829586
161,0.9898741841316223,0.06582161784172058,0.9862490296363831,0.08378184586763382
162,0.9875728487968445,0.07560767233371735,0.9870129823684692,0.07862743735313416
163,0.9917152523994446,0.06072642281651497,0.9801375269889832,0.11246303468942642
164,0.9924823641777039,0.06191644072532654,0.9862490296363831,0.06830744445323944
165,0.9851181507110596,0.08114732056856155,0.9870129823684692,0.0787748247385025
166,0.9906412959098816,0.0676128938794136,0.9862490296363831,0.07568954676389694
167,0.9863455295562744,0.07789450138807297,0.9786096215248108,0.09952738881111145
168,0.9927892088890076,0.05443241447210312,0.9831932783126831,0.07710715383291245
169,0.9917152523994446,0.05568602308630943,0.9870129823684692,0.06965537369251251
170,0.9911015629768372,0.05902428179979324,0.9839572310447693,0.07527785003185272
171,0.9915618300437927,0.062097929418087006,0.976317822933197,0.10886935144662857
172,0.9880331158638,0.0807141438126564,0.9854850769042969,0.074507936835289
173,0.9900276064872742,0.05830513313412666,0.9885408878326416,0.07557635009288788
174,0.9897207617759705,0.06581473350524902,0.9831932783126831,0.08683555573225021
175,0.9872660040855408,0.07292374223470688,0.9816653728485107,0.07353916019201279
176,0.9915618300437927,0.06100982800126076,0.9885408878326416,0.07336670160293579
177,0.9918686747550964,0.05795669183135033,0.9778456687927246,0.10250011831521988
178,0.9924823641777039,0.05319657176733017,0.9893048405647278,0.07153113931417465
179,0.9917152523994446,0.054837487637996674,0.9839572310447693,0.07557960599660873
